id,name,duration,artist_id,artist_name,artist_idstr,album_name,album_id,license_ccurl,position,releasedate,album_image,audio,audiodownload,prourl,shorturl,shareurl,audiodownload_allowed,content_id_free,image,musicinfo
469,Minuit à Wemperhaardt,253,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,12,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=469,https://prod-1.storage.jamendo.com/?trackid=469&format=mp32&from=qAJGKvbKVEkbg1Qr42Vc0Q%3D%3D%7C2QvOCRawd2FcieUecRWCjA%3D%3D,https://prod-1.storage.jamendo.com/download/track/469/mp32/,,https://jamen.do/t/469,https://www.jamendo.com/track/469,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=469,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
470,A mi-chemin du ciel,192,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,13,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=470,https://prod-1.storage.jamendo.com/?trackid=470&format=mp32&from=eenF%2ByJNdQ2F%2F1RVuIHz7w%3D%3D%7CFPtKh5SW0d%2B9KizCFPvNJg%3D%3D,https://prod-1.storage.jamendo.com/download/track/470/mp32/,,https://jamen.do/t/470,https://www.jamendo.com/track/470,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=470,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
473,Treyban,337,24,TORP,torp,4,53,,1,2005-02-24,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=473,https://prod-1.storage.jamendo.com/?trackid=473&format=mp32&from=Fs3y2EAzZNQNBg6h%2BmwRMA%3D%3D%7CwxwW1qmmrp4GHXdCsQI7aw%3D%3D,https://prod-1.storage.jamendo.com/download/track/473/mp32/,,https://jamen.do/t/473,https://www.jamendo.com/track/473,True,False,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=473,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
474,Maxime,372,24,TORP,torp,4,53,,2,2005-02-24,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=474,https://prod-1.storage.jamendo.com/?trackid=474&format=mp32&from=OoH0J5yTpPkxgoefyihtUw%3D%3D%7C8bZpSb1g58FXQz91kw9%2BBA%3D%3D,https://prod-1.storage.jamendo.com/download/track/474/mp32/,,https://jamen.do/t/474,https://www.jamendo.com/track/474,True,False,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=474,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
475,Jazzy,355,24,TORP,torp,4,53,,3,2005-02-24,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=475,https://prod-1.storage.jamendo.com/?trackid=475&format=mp32&from=jDCH3z30hu1liP5AgXlpwg%3D%3D%7CBX23%2BOxAWYypQiGGMbS5aQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/475/mp32/,,https://jamen.do/t/475,https://www.jamendo.com/track/475,True,False,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=475,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
476,Univers,410,24,TORP,torp,4,53,,4,2005-02-24,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=476,https://prod-1.storage.jamendo.com/?trackid=476&format=mp32&from=V4LNlX5sTAWkJ%2BRCNFoCBg%3D%3D%7CDVj7vuJ9cRHGh2PRXS8ziw%3D%3D,https://prod-1.storage.jamendo.com/download/track/476/mp32/,,https://jamen.do/t/476,https://www.jamendo.com/track/476,True,False,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=476,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
477,Méchant,272,24,TORP,torp,4,53,,5,2005-02-24,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=477,https://prod-1.storage.jamendo.com/?trackid=477&format=mp32&from=M4eoN0L56kyXDTw2atcMSg%3D%3D%7CAaGQeXvRrCkgED5594SHLg%3D%3D,https://prod-1.storage.jamendo.com/download/track/477/mp32/,,https://jamen.do/t/477,https://www.jamendo.com/track/477,True,False,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=477,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
478,Fleur de Cent,324,24,TORP,torp,4,53,,6,2005-02-24,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=478,https://prod-1.storage.jamendo.com/?trackid=478&format=mp32&from=ZrB%2BJC%2FJ4v%2B1WhSD3Jg15A%3D%3D%7Cw8VGhvUuCqu0%2B486BDbGRQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/478/mp32/,,https://jamen.do/t/478,https://www.jamendo.com/track/478,True,False,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=478,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
479,Bonus,152,24,TORP,torp,4,53,,7,2005-02-24,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=479,https://prod-1.storage.jamendo.com/?trackid=479&format=mp32&from=uAiyAm6jHhmsZTeq6sDZwg%3D%3D%7C8C1NS7UB5VAukUGW8xLfXQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/479/mp32/,,https://jamen.do/t/479,https://www.jamendo.com/track/479,True,False,https://usercontent.jamendo.com?type=album&id=53&width=300&trackid=479,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
546,End Of Days,169,39,Nonsense,nonsense,Burning Inside,87,,1,2005-03-17,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=546,https://prod-1.storage.jamendo.com/?trackid=546&format=mp32&from=thhmCq5aUQrbbsuruaNkYA%3D%3D%7C6ersW7BpDiq48LgcUJ4R6w%3D%3D,https://prod-1.storage.jamendo.com/download/track/546/mp32/,,https://jamen.do/t/546,https://www.jamendo.com/track/546,True,False,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=546,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
547,Sick Fist,151,39,Nonsense,nonsense,Burning Inside,87,,2,2005-03-17,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=547,https://prod-1.storage.jamendo.com/?trackid=547&format=mp32&from=WUOL%2FEitYcZ6Lym5Gvn7TQ%3D%3D%7CG9H%2BBlDqLQZYOEVnHgCkqg%3D%3D,https://prod-1.storage.jamendo.com/download/track/547/mp32/,,https://jamen.do/t/547,https://www.jamendo.com/track/547,True,False,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=547,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'veryhigh', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
548,You Make Me Feel Right,160,39,Nonsense,nonsense,Burning Inside,87,,3,2005-03-17,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=548,https://prod-1.storage.jamendo.com/?trackid=548&format=mp32&from=1WMjdgNXEuBKlzwncDwiBA%3D%3D%7CFfztJ%2Fneam0xZ17JovHG4g%3D%3D,https://prod-1.storage.jamendo.com/download/track/548/mp32/,,https://jamen.do/t/548,https://www.jamendo.com/track/548,True,False,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=548,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'veryhigh', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
549,"Shorter, Faster, Stronger",13,39,Nonsense,nonsense,Burning Inside,87,,4,2005-03-17,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=549,https://prod-1.storage.jamendo.com/?trackid=549&format=mp32&from=E72P%2BtsprcDr%2B4D8xnB7GQ%3D%3D%7CukNCkggVCU%2Bl85Y1aqGu2w%3D%3D,https://prod-1.storage.jamendo.com/download/track/549/mp32/,,https://jamen.do/t/549,https://www.jamendo.com/track/549,True,False,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=549,"{'vocalinstrumental': 'instrumental', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
550,Spleen (DFL),191,39,Nonsense,nonsense,Burning Inside,87,,5,2005-03-17,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=550,https://prod-1.storage.jamendo.com/?trackid=550&format=mp32&from=fyZt37q6GpRzD89%2F4yhMjg%3D%3D%7CFXNQnBhLtLaYPZyxcb6%2BkQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/550/mp32/,,https://jamen.do/t/550,https://www.jamendo.com/track/550,True,False,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=550,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'veryhigh', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
551,Our Showdown,336,39,Nonsense,nonsense,Burning Inside,87,,6,2005-03-17,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=551,https://prod-1.storage.jamendo.com/?trackid=551&format=mp32&from=tFeRckFoqm4o%2BNawI69dKA%3D%3D%7CW8tFVyv5AbkiVORH6bus6g%3D%3D,https://prod-1.storage.jamendo.com/download/track/551/mp32/,,https://jamen.do/t/551,https://www.jamendo.com/track/551,True,False,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=551,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
552,Fed Up With War,198,39,Nonsense,nonsense,Burning Inside,87,,7,2005-03-17,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=552,https://prod-1.storage.jamendo.com/?trackid=552&format=mp32&from=sq7oMsU8aeABU5spCSwCbg%3D%3D%7ChU5OFme%2BBLlBpVWYawDPJQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/552/mp32/,,https://jamen.do/t/552,https://www.jamendo.com/track/552,True,False,https://usercontent.jamendo.com?type=album&id=87&width=300&trackid=552,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'veryhigh', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
553,In the Moon,180,25,All the living and the dead,all.the.living.and.the.dead,In the Moon,88,,1,2005-03-17,https://usercontent.jamendo.com?type=album&id=88&width=300&trackid=553,https://prod-1.storage.jamendo.com/?trackid=553&format=mp32&from=L2n1ReZG7eqXJV16Owj6hA%3D%3D%7CUE0cwLhrZkQ6PIIVLy%2F2zw%3D%3D,https://prod-1.storage.jamendo.com/download/track/553/mp32/,,https://jamen.do/t/553,https://www.jamendo.com/track/553,True,False,https://usercontent.jamendo.com?type=album&id=88&width=300&trackid=553,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
554,M.O.R.S.E.,285,25,All the living and the dead,all.the.living.and.the.dead,In the Moon,88,,2,2005-03-17,https://usercontent.jamendo.com?type=album&id=88&width=300&trackid=554,https://prod-1.storage.jamendo.com/?trackid=554&format=mp32&from=raLSlYUzMonpETP661bGdQ%3D%3D%7C%2FHxCA25%2F5WvcIBtAeaFLZA%3D%3D,https://prod-1.storage.jamendo.com/download/track/554/mp32/,,https://jamen.do/t/554,https://www.jamendo.com/track/554,True,False,https://usercontent.jamendo.com?type=album&id=88&width=300&trackid=554,"{'vocalinstrumental': 'vocal', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
555,Untrue,195,25,All the living and the dead,all.the.living.and.the.dead,In the Moon,88,,3,2005-03-17,https://usercontent.jamendo.com?type=album&id=88&width=300&trackid=555,https://prod-1.storage.jamendo.com/?trackid=555&format=mp32&from=JS%2BDWY2SaIvGw6Lj6YvjAQ%3D%3D%7CafvzhUXYm%2Fd1%2BrYuIRklYg%3D%3D,https://prod-1.storage.jamendo.com/download/track/555/mp32/,,https://jamen.do/t/555,https://www.jamendo.com/track/555,True,False,https://usercontent.jamendo.com?type=album&id=88&width=300&trackid=555,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
556,Drive Me,311,25,All the living and the dead,all.the.living.and.the.dead,In the Moon,88,,4,2005-03-17,https://usercontent.jamendo.com?type=album&id=88&width=300&trackid=556,https://prod-1.storage.jamendo.com/?trackid=556&format=mp32&from=KOf88RccgbXgONHWa1RM4Q%3D%3D%7CZ5abmfhMuwzAEVbuwJB77Q%3D%3D,https://prod-1.storage.jamendo.com/download/track/556/mp32/,,https://jamen.do/t/556,https://www.jamendo.com/track/556,True,False,https://usercontent.jamendo.com?type=album&id=88&width=300&trackid=556,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
570,Lève le pied !,280,38,13-31,13-31,Lève le pied !,90,,1,2005-03-17,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=570,https://prod-1.storage.jamendo.com/?trackid=570&format=mp32&from=YI3pVlpBWDoHwGfIC5nBUw%3D%3D%7CzwrehT2Xd9kLp%2ByHP47Yrw%3D%3D,https://prod-1.storage.jamendo.com/download/track/570/mp32/,,https://jamen.do/t/570,https://www.jamendo.com/track/570,True,False,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=570,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
571,En attente...,195,38,13-31,13-31,Lève le pied !,90,,2,2005-03-17,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=571,https://prod-1.storage.jamendo.com/?trackid=571&format=mp32&from=FZHe95mjjrOoveqkpRUohA%3D%3D%7CeCgjeJNz6tKAsugLTmFgaw%3D%3D,https://prod-1.storage.jamendo.com/download/track/571/mp32/,,https://jamen.do/t/571,https://www.jamendo.com/track/571,True,False,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=571,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
572,Conseils,219,38,13-31,13-31,Lève le pied !,90,,3,2005-03-17,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=572,https://prod-1.storage.jamendo.com/?trackid=572&format=mp32&from=eoIjM%2Ffs9ysBukSHZ0vnRw%3D%3D%7CipIOSmTFjhXUEONwZ8lGsg%3D%3D,https://prod-1.storage.jamendo.com/download/track/572/mp32/,,https://jamen.do/t/572,https://www.jamendo.com/track/572,True,False,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=572,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
573,Bombe ! (écoute ça fort !...),210,38,13-31,13-31,Lève le pied !,90,,4,2005-03-17,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=573,https://prod-1.storage.jamendo.com/?trackid=573&format=mp32&from=jZGzv9SQP5KbdXtqL5OeyA%3D%3D%7CIDevRtz7tyUeCRucd4DJ0g%3D%3D,https://prod-1.storage.jamendo.com/download/track/573/mp32/,,https://jamen.do/t/573,https://www.jamendo.com/track/573,True,False,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=573,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
574,Interview radio,154,38,13-31,13-31,Lève le pied !,90,,5,2005-03-17,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=574,https://prod-1.storage.jamendo.com/?trackid=574&format=mp32&from=%2FPkGUPrju0SxO53JFLeBVQ%3D%3D%7Cq%2B9gubSJn%2BiIWgpku8uLCw%3D%3D,https://prod-1.storage.jamendo.com/download/track/574/mp32/,,https://jamen.do/t/574,https://www.jamendo.com/track/574,True,False,https://usercontent.jamendo.com?type=album&id=90&width=300&trackid=574,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
609,Bully,213,59,P.O.BOX,p.o.box,Rock My Reality,96,,1,2005-03-24,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=609,https://prod-1.storage.jamendo.com/?trackid=609&format=mp32&from=m7h%2F0ZUZzTSXvekzhMz3%2Fg%3D%3D%7C2v8QJuGuXAUOeMG9FLWfzg%3D%3D,https://prod-1.storage.jamendo.com/download/track/609/mp32/,,https://jamen.do/t/609,https://www.jamendo.com/track/609,True,False,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=609,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
610,Whatever They Said,114,59,P.O.BOX,p.o.box,Rock My Reality,96,,2,2005-03-24,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=610,https://prod-1.storage.jamendo.com/?trackid=610&format=mp32&from=Kl962ePJ4XzqCd6wGt%2FPzw%3D%3D%7C9NE1hLwuhMKRBiBZzDLXYg%3D%3D,https://prod-1.storage.jamendo.com/download/track/610/mp32/,,https://jamen.do/t/610,https://www.jamendo.com/track/610,True,False,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=610,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
611,Death Promises Me A Better Place,170,59,P.O.BOX,p.o.box,Rock My Reality,96,,3,2005-03-24,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=611,https://prod-1.storage.jamendo.com/?trackid=611&format=mp32&from=skgDipxgpy3s%2Fo2R9Zadng%3D%3D%7CM5RZjVkxJBwj1RKrWljlhg%3D%3D,https://prod-1.storage.jamendo.com/download/track/611/mp32/,,https://jamen.do/t/611,https://www.jamendo.com/track/611,True,False,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=611,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
612,As Time Flies By...,161,59,P.O.BOX,p.o.box,Rock My Reality,96,,4,2005-03-24,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=612,https://prod-1.storage.jamendo.com/?trackid=612&format=mp32&from=HSmXc8l5O5wNow08mPXDgA%3D%3D%7CGKfd9hZu7UFACQH9DdsNWg%3D%3D,https://prod-1.storage.jamendo.com/download/track/612/mp32/,,https://jamen.do/t/612,https://www.jamendo.com/track/612,True,False,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=612,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
613,Diving,123,59,P.O.BOX,p.o.box,Rock My Reality,96,,5,2005-03-24,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=613,https://prod-1.storage.jamendo.com/?trackid=613&format=mp32&from=tSCDQwXBUjVaJqumJUF63Q%3D%3D%7CoYJ0L29GyHW2CeDolSOp6w%3D%3D,https://prod-1.storage.jamendo.com/download/track/613/mp32/,,https://jamen.do/t/613,https://www.jamendo.com/track/613,True,False,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=613,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
614,Broken Hearts & Credit Cards,134,59,P.O.BOX,p.o.box,Rock My Reality,96,,6,2005-03-24,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=614,https://prod-1.storage.jamendo.com/?trackid=614&format=mp32&from=mbsWzgOVkTxeLICbroXH9A%3D%3D%7C%2FhAJHOKbylPcrdbO9q6u3w%3D%3D,https://prod-1.storage.jamendo.com/download/track/614/mp32/,,https://jamen.do/t/614,https://www.jamendo.com/track/614,True,False,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=614,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
615,Strike Back,189,59,P.O.BOX,p.o.box,Rock My Reality,96,,7,2005-03-24,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=615,https://prod-1.storage.jamendo.com/?trackid=615&format=mp32&from=UV3GbJGJrlPF238k8eJaXg%3D%3D%7CCxdlrPmg8uKpskkAoOA0NQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/615/mp32/,,https://jamen.do/t/615,https://www.jamendo.com/track/615,True,False,https://usercontent.jamendo.com?type=album&id=96&width=300&trackid=615,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
616,Immensité,279,45,Kristof,kristof,Kristof,102,,1,2005-04-07,https://usercontent.jamendo.com?type=album&id=102&width=300&trackid=616,https://prod-1.storage.jamendo.com/?trackid=616&format=mp32&from=n%2BE7RNmMorEFsl74SSzcSQ%3D%3D%7C5WF4rEF8dXUVlxoDRpkGkg%3D%3D,https://prod-1.storage.jamendo.com/download/track/616/mp32/,,https://jamen.do/t/616,https://www.jamendo.com/track/616,True,False,https://usercontent.jamendo.com?type=album&id=102&width=300&trackid=616,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
617,Gourou,197,45,Kristof,kristof,Kristof,102,,2,2005-04-07,https://usercontent.jamendo.com?type=album&id=102&width=300&trackid=617,https://prod-1.storage.jamendo.com/?trackid=617&format=mp32&from=0H7Bm5NqGwlG9rN1NBE7Vg%3D%3D%7CAxOdKbM%2BE3C8dom4gBZSwA%3D%3D,https://prod-1.storage.jamendo.com/download/track/617/mp32/,,https://jamen.do/t/617,https://www.jamendo.com/track/617,True,False,https://usercontent.jamendo.com?type=album&id=102&width=300&trackid=617,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
618,Héroïne,187,45,Kristof,kristof,Kristof,102,,3,2005-04-07,https://usercontent.jamendo.com?type=album&id=102&width=300&trackid=618,https://prod-1.storage.jamendo.com/?trackid=618&format=mp32&from=mDnVtbsUCKNWAc5ZMrmorg%3D%3D%7CrvVLNplmk1Gg5wn0Bp109w%3D%3D,https://prod-1.storage.jamendo.com/download/track/618/mp32/,,https://jamen.do/t/618,https://www.jamendo.com/track/618,True,False,https://usercontent.jamendo.com?type=album&id=102&width=300&trackid=618,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
619,Nuit enchantée,267,45,Kristof,kristof,Kristof,102,,4,2005-04-07,https://usercontent.jamendo.com?type=album&id=102&width=300&trackid=619,https://prod-1.storage.jamendo.com/?trackid=619&format=mp32&from=KyCTOwG9u5XhQWSs3jDx7w%3D%3D%7CX2Osc08wBPwhBnAZpCBSKQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/619/mp32/,,https://jamen.do/t/619,https://www.jamendo.com/track/619,True,False,https://usercontent.jamendo.com?type=album&id=102&width=300&trackid=619,"{'vocalinstrumental': 'vocal', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
659,Un pas de trop,250,79,L'Autre Côté,l.autre.c.t,Reflets,112,,1,2005-04-05,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=659,https://prod-1.storage.jamendo.com/?trackid=659&format=mp32&from=jOTi2DtNGB%2FHD%2Bovn0y5Pw%3D%3D%7CSvRN8SqD4gpDeBmkJDrb2Q%3D%3D,https://prod-1.storage.jamendo.com/download/track/659/mp32/,,https://jamen.do/t/659,https://www.jamendo.com/track/659,True,False,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=659,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
660,Solitude,423,79,L'Autre Côté,l.autre.c.t,Reflets,112,,2,2005-04-05,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=660,https://prod-1.storage.jamendo.com/?trackid=660&format=mp32&from=kTMWaf7M5YSwvdKtqPCzlw%3D%3D%7Cq2zlmKxqFyNGsGA54zvSQA%3D%3D,https://prod-1.storage.jamendo.com/download/track/660/mp32/,,https://jamen.do/t/660,https://www.jamendo.com/track/660,True,False,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=660,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
661,Incertain,411,79,L'Autre Côté,l.autre.c.t,Reflets,112,,3,2005-04-05,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=661,https://prod-1.storage.jamendo.com/?trackid=661&format=mp32&from=q7TJUBTyPEejB2Q5cAWw2g%3D%3D%7CFPC3Z1ZHfnGqmlXCBfCGZg%3D%3D,https://prod-1.storage.jamendo.com/download/track/661/mp32/,,https://jamen.do/t/661,https://www.jamendo.com/track/661,True,False,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=661,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
662,Un peu trop loin,342,79,L'Autre Côté,l.autre.c.t,Reflets,112,,4,2005-04-05,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=662,https://prod-1.storage.jamendo.com/?trackid=662&format=mp32&from=67AFIzBUxWRrUPmDYC0w1Q%3D%3D%7CmXI6RwFQX%2Be%2FYObXfI10vg%3D%3D,https://prod-1.storage.jamendo.com/download/track/662/mp32/,,https://jamen.do/t/662,https://www.jamendo.com/track/662,True,False,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=662,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
663,Au nom de quoi,399,79,L'Autre Côté,l.autre.c.t,Reflets,112,,5,2005-04-05,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=663,https://prod-1.storage.jamendo.com/?trackid=663&format=mp32&from=62f4ScVNflhyUi9xjqaa8A%3D%3D%7CnC5tU0UzDeLeM94nrj6J8w%3D%3D,https://prod-1.storage.jamendo.com/download/track/663/mp32/,,https://jamen.do/t/663,https://www.jamendo.com/track/663,True,False,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=663,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
664,Dis-moi ton nom,434,79,L'Autre Côté,l.autre.c.t,Reflets,112,,6,2005-04-05,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=664,https://prod-1.storage.jamendo.com/?trackid=664&format=mp32&from=Gaxi6pRDFhJrN1gtfCwYjA%3D%3D%7CKOpBt0SQU3yT32RqdO8WMA%3D%3D,https://prod-1.storage.jamendo.com/download/track/664/mp32/,,https://jamen.do/t/664,https://www.jamendo.com/track/664,True,False,https://usercontent.jamendo.com?type=album&id=112&width=300&trackid=664,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
